SID,Text,Like Count,Reply Count,Retweet Count,NewFinal,label,sentiment
190,post editorial the looming disaster in afghanistan with usa withdrawal wiping away two decades of effort to build government and military,5,1,4,E,2,negative
191,the taliban victory is a victory of the tool the usaa has long used for leverage in the middle earth muslim fundamentalism suitably obscurantist mission truly accomplished same old same old 22,0,0,0,E,2,neutral
192,for the usa deep state this stealthy hereditary plutocracy the favorable outcome of giving afghanistan to the taliban is always further wars civil or not religious or not throughout the middle earth 12,0,0,0,E,2,neutral
193,12 what can be seen from the current situation is that the united states is trying hard to make it clear to afghan leaders that they can no longer be partners with the united states you have to deal with the taliban because the usas next partner is the taliban afghanistan,1,0,0,E,2,neutral
194,rep waltz fears for women interpreters allies in afghanistan following usa troop withdrawal,1,0,1,E,2,negative
195,we did it patrick we saved afghanistan bagram,0,0,0,E,2,neutral
196,1great britain defeated in 1919 2 soviet union defeated in 1989 3 usaand nato defeated in 2021 afghanistan is the graveyard of empires,0,0,0,E,2,neutral
197,do the ordinary people in the west truely believe that the conflict in afghanistan was justified i certainly do not and i feel sadness for the young men that died particularly their families relatives and close friends that now suffer life long disabilities life long sorrow,0,0,0,E,2,neutral
198,the cost of the war in afghanistan had been higher than the 38000 km high speed rail in china,1,0,0,E,2,positive
199,obama pentagon official afghanistan troop withdrawal is not going to be a pretty picture a travã£â©s de,0,0,0,E,2,negative
200,rep ann wagner bidens incomplete afghanistan plan hurts interpreters and allies ã¢ââ its,0,0,0,E,2,negative
201,eid mubarak to all those celebrating today but my thoughts are particularly with dear friends in afghanistan for whom it feels like there is little to celebrate and the hope of peace is as distant as ever eidmubarak hope peace love afghanistan conflict,5,1,1,E,2,neutral
202,as a child she fled the afghan war as an officer she returned ã¢ââ and found herself npr,1,0,0,E,2,neutral
203,regardless of our criticism of failures and corruption of govt in afghanistan we want to emphasize that we condemn todays rocket attacks on as leaders of afg performed eidaladha prayers we urge all sides to work for peace and renounce violence,7,1,4,E,2,neutral
204,the situation in afghanistan keeps getting worse atleast ppl should be safe for nowã°âââ,0,0,0,E,2,neutral
205,stated that the taliban are not interested in a peaceful settlement this means that the war will continue for the next months and violence will increase in the country the usa and its allies will have the role of an observer thatã¢ââs it afghanpeaceprocess,0,0,0,E,2,neutral
206,biden tried to absolve himself for afghanistan aftermath but he voted for war,0,0,0,E,2,neutral
207,what is china doing meeting with the taliban reaction via,0,1,0,E,2,neutral
208,we musat continue to aid our afghan interpreters and allies i have supported their safe arrival to the usa and will continue to fight to ensure those who assisted usa troops in afghanistan are not abandoned,6,2,1,E,2,positive
209,afghanistan staring at the abyss,1,0,0,E,2,neutral
210,china moves quickly to replace america in afghanistan like chinas non interference in taiwan who is kidding who,0,0,0,E,2,neutral
211,on a question f kabul falls to taliban wht usa will do pres it can implicate entire rgion as well as a numbr of contries hav a grave concern about whats going to happen n afghanistan relative to their security clearly usa damn care about the fate of afghans,0,0,0,E,2,neutral
212,we owe these people safety takecareofourafganhelpers,0,0,0,E,2,neutral
213,is it worth our lives to stay in afghanistan,1,3,0,E,2,neutral
214,kashmir kashmir kashmir by trying to build or shifting terrorist groups and taliban to afghanistanã°âââ¦ã°âââ«and regrouping terrorist groups and talibanpakistaniã¢ââs misguide and misguiding innocents afghanheartã¯â¸â m pashteen,0,0,0,E,2,neutral
215,takethemtoo afghan soldiers and families out of afghanistan they stood by flag for united states we need to leave no solider behind and these afghan soldiers fought along side american soliders takethemtoo,0,0,0,E,2,neutral
216,the goal of taliban war they burn and destroy peoples houses kill civilians and force them to leave their area picture of an old mother fleeing kandahar,279,11,57,E,2,negative
217,ã°âââ¡shame on her 1k times and the people who calling her scholar this is not the content and explanation anywhere in quran she explained the taliban version muslim men can rape nonmuslim women to teach them a lesson claims woman islamic professor,1,0,1,E,2,neutral
218,and the taliban with the buddhas of bamiyan when israel does the same crimes nothing,3,1,0,E,2,neutral
219,sad to see the situation in afghanistan a great ally to india hope india supports it whatever way it can,0,0,0,E,2,neutral
220,all of the translators drivers and others who worked with our troops in afghanistan and their families must be evacuated immediately america must keep its promises,0,0,0,E,2,neutral
221,if the taliban call themselves muslims and afghans and are concerned about the country and islam why not choose peace over war talibanbrutalitynotchanged,4,0,8,E,2,neutral
222,former president george w bush criticized the western withdrawal from afghanistan in an interview with a german broadcaster released wednesday saying he fears that afghan women and girls will suffer unspeakable harm,0,0,1,E,2,negative
223,george w bush says consequences of afghanistan withdrawal will be unbelievably bad,0,0,0,E,2,negative
224,good grief ã¢ââ¦ 2 trillion and 20 yrs the usaa and others have been in afghanistan and never implemented the obvious solution afghanistan must be divided into separate countries how many politicians militarytheir families and friends got rich from the war,0,0,0,E,2,neutral
225,and the msm was expecting the question is why did elected politicians and american leadership waste hundreds of billions of taxpayer money on a failed enterprise afghanistan nation building jmh,0,0,0,E,2,neutral
226,lol how twt fake wokes are so silent that taliban is taking over afghanistan,1,0,0,E,2,neutral
227,hereã¢ââs the question for all the afghan leadership accusing pakistan of supporting the taliban why did afghan intelligence have so much pakistani currency in their posts we believe that it was being used to sponsor terrorism and insurgencies on our side of the border,34,1,14,E,2,neutral
228,george w bush says consequences of afghanistan withdrawal will be unbelievably bad hey stupid look how bad the consequences have been for our being involved in that cesspool in the first place,0,0,0,E,2,negative
229,fool who fucked up afghanistan 19 years ago wants to tell you a think,875,99,185,E,2,neutral
230,the peak of pakistani hypocrisy and shamelessness with professional help from ispr the taliban use all electronic media and communication to spread their lies but for ordinary afghans even a simple tv is haram talibandestroyingafghanistan,5,0,4,E,2,neutral
231,when american forces came taliban ran away lost most of it leaders americans stayed there for 22 years killed obl what defeat r they talking abt i am sure no sane mind thought that usaa wanted to stay there for ever,2,0,0,E,2,neutral
232,a terrorist group taliban islamic radicalsare taking over afghanistan and no one is talking about itthere must be something wrong with the current world leaders,1,0,0,E,2,negative
